Date:  23:24; lundi; février 21; 2022
Nom du modèle: FEA_Mirror3Ra_WithCone
Nom de l'étude: M3Ra_El00Pa00ct_Bonded(-Défaut-)
Type de tracé: Déplacement statique DispZ
Type de résultat: UZ 

        
Valeur	Unité
Somme	1 008.785828	mm
Moyenne	0.060222	mm
Max	0.349747	mm
Min	-0.150740	mm
Moyenne quadratique	0.134747	mm

Noeud	Valeur	X_mm	Y_mm	Z_mm	Composants
272254	-0.130299	8.66616058	-2 444.04321289	268.55838013	Mirror3Ra_Left-1
272255	-0.128937	25.99839211	-2 423.30029297	263.63330078	Mirror3Ra_Left-1
272256	-0.114943	1 292.64562988	-2 134.72290039	297.26272583	Mirror3Ra_Left-1
272257	0.055830	1 992.18750000	76.65140533	211.21752930	Mirror3Ra_Left-1
272258	0.054596	1 914.06250000	73.86841583	194.96363831	Mirror3Ra_Left-1
272259	0.331784	962.81835938	2 614.27124023	361.98818970	Mirror3Ra_Left-1
272260	-0.132352	77.99338531	-2 474.73339844	276.34829712	Mirror3Ra_Left-1
272261	-0.131329	69.32722473	-2 458.99414063	272.44610596	Mirror3Ra_Left-1
272262	0.075938	29.29687691	500.34695435	15.58010483	Mirror3Ra_Left-1
272263	0.283444	812.51879883	2 317.30932617	284.33630371	Mirror3Ra_Left-1
272264	-0.000001	2 308.61108398	-729.03466797	309.38253784	Mirror3Ra_Left-1
272265	0.304859	933.33819580	2 443.54541016	321.34399414	Mirror3Ra_Left-1
272266	0.317610	962.15759277	2 522.83837891	341.35485840	Mirror3Ra_Left-1
272267	-0.144774	25.99839020	-2 672.73632813	326.70999146	Mirror3Ra_Left-1
272268	-0.145956	8.66616058	-2 691.54443359	331.73669434	Mirror3Ra_Left-1
272269	-0.141607	8.66615582	-2 621.66040039	313.14440918	Mirror3Ra_Left-1
272270	-0.142935	25.99838638	-2 643.17236328	318.83975220	Mirror3Ra_Left-1
272271	-0.139764	51.99670792	-2 592.17773438	305.63696289	Mirror3Ra_Left-1
272272	-0.138949	25.99838638	-2 579.16015625	302.16525269	Mirror3Ra_Left-1
272273	0.052369	29.29689026	-80.98056030	-0.37742910	Mirror3Ra_Left-1
272274	0.051137	9.76567936	-111.60926056	-0.42375803	Mirror3Ra_Left-1
272275	0.051573	9.76567364	-100.69898224	-0.43139756	Mirror3Ra_Left-1
272276	0.260611	40.09715652	2 222.96875000	232.42387390	Mirror3Ra_Left-1
272277	0.256675	59.62837601	2 196.10986328	227.24954224	Mirror3Ra_Left-1
272278	0.021055	195.31251526	-679.57885742	17.15002251	Mirror3Ra_Left-1
272279	0.020266	273.43746948	-681.56665039	19.24509048	Mirror3Ra_Left-1
272280	0.317922	40.44200897	2 599.18432617	312.48205566	Mirror3Ra_Left-1
272281	0.317527	13.48070621	2 596.98046875	311.90701294	Mirror3Ra_Left-1
272282	-0.110038	816.43212891	-2 080.91918945	227.67539978	Mirror3Ra_Left-1
272283	-0.110780	894.55706787	-2 080.91918945	235.44712830	Mirror3Ra_Left-1
272284	-0.108437	660.18212891	-2 080.91943359	214.26716614	Mirror3Ra_Left-1
272285	-0.109228	738.30712891	-2 080.91918945	220.61563110	Mirror3Ra_Left-1
272286	-0.080221	29.29688263	-1 794.53796387	136.75459290	Mirror3Ra_Left-1
272287	-0.078748	9.76566887	-1 778.29992676	134.01751709	Mirror3Ra_Left-1
272288	-0.086910	1 604.70507813	-1 813.08264160	287.58258057	Mirror3Ra_Left-1
272289	-0.085427	29.29689217	-1 853.15332031	146.71549988	Mirror3Ra_Left-1
272290	-0.087348	9.76567745	-1 875.38281250	150.54727173	Mirror3Ra_Left-1
272291	0.091598	9.76565647	776.23400879	33.44600296	Mirror3Ra_Left-1
272292	0.092811	29.29687119	794.78161621	34.92372894	Mirror3Ra_Left-1
272293	-0.138209	8.66615677	-2 567.47607422	299.13952637	Mirror3Ra_Left-1
272294	0.263472	1 794.21923828	2 026.09558105	357.15341187	Mirror3Ra_Left-1
272295	0.253455	1 787.83276367	1 953.23449707	343.23748779	Mirror3Ra_Left-1
272296	-0.125472	25.99839211	-2 371.60717773	251.49223328	Mirror3Ra_Left-1
272297	-0.127109	8.66616440	-2 395.97753906	257.14129639	Mirror3Ra_Left-1
272298	0.265232	26.96141815	2 254.24682617	238.59362793	Mirror3Ra_Left-1
272299	0.268632	13.48073673	2 277.15820313	243.16894531	Mirror3Ra_Left-1
272300	0.278987	26.96141243	2 345.96313477	257.27685547	Mirror3Ra_Left-1
272301	0.283779	26.96141243	2 377.60205078	263.88186646	Mirror3Ra_Left-1
272302	-0.025665	29.29687691	-1 215.84472656	57.94630051	Mirror3Ra_Left-1
272303	-0.023441	9.76566887	-1 192.83911133	55.48424911	Mirror3Ra_Left-1
272304	-0.108179	149.71792603	-2 127.60278320	199.64785767	Mirror3Ra_Left-1
272305	0.305798	26.96140862	2 521.07177734	294.86148071	Mirror3Ra_Left-1
272306	0.309103	13.48073101	2 542.50610352	299.60739136	Mirror3Ra_Left-1
272307	0.093576	9.76566219	805.96612549	35.76587677	Mirror3Ra_Left-1
272308	0.094176	9.76565647	814.79699707	36.46945190	Mirror3Ra_Left-1
272309	0.095152	19.53129959	829.07202148	37.63562012	Mirror3Ra_Left-1
272310	0.000877	29.29687881	-936.04473877	32.09606171	Mirror3Ra_Left-1
272311	-0.000750	9.76566219	-954.50317383	33.52133942	Mirror3Ra_Left-1
272312	0.113864	14.64845753	1 071.24707031	59.80027008	Mirror3Ra_Left-1
272313	0.047157	9.76567745	-210.15617371	0.13448292	Mirror3Ra_Left-1
272314	0.038555	29.29688072	-397.36773682	3.68206596	Mirror3Ra_Left-1
272315	0.039567	9.76566601	-377.22991943	3.10893250	Mirror3Ra_Left-1
272316	0.042288	9.76566219	-321.33377075	1.82815027	Mirror3Ra_Left-1
272317	0.124738	29.29687119	1 187.45568848	72.23379517	Mirror3Ra_Left-1
272318	0.126553	9.76565456	1 205.53979492	74.22670746	Mirror3Ra_Left-1
272319	0.080401	97.65629578	588.80657959	21.05725670	Mirror3Ra_Left-1
272320	0.077599	136.71881104	536.55047607	18.48297882	Mirror3Ra_Left-1
272321	0.116757	166.01564026	1 105.13879395	64.70022583	Mirror3Ra_Left-1
272322	0.276072	99.72549438	2 326.06909180	253.62637329	Mirror3Ra_Left-1
272323	0.132778	78.12500000	1 266.89868164	81.63204956	Mirror3Ra_Left-1
272324	0.112381	53.71095276	1 054.81359863	58.27547455	Mirror3Ra_Left-1
272325	0.282645	178.88516235	2 367.05590820	263.23263550	Mirror3Ra_Left-1
272326	0.289704	231.42829895	2 410.15112305	273.39871216	Mirror3Ra_Left-1
272327	0.137506	78.12500000	1 311.25842285	86.96031952	Mirror3Ra_Left-1
272328	0.059131	9.76565933	92.18466187	1.20251048	Mirror3Ra_Left-1
272329	0.059937	29.29687119	113.39019775	1.62551165	Mirror3Ra_Left-1
272330	0.045433	29.29687500	-251.35084534	0.67071611	Mirror3Ra_Left-1
272331	0.045679	19.53130531	-245.41604614	0.56430960	Mirror3Ra_Left-1
272332	0.046459	9.76566124	-226.84800720	0.31657642	Mirror3Ra_Left-1
272333	0.096809	9.76566124	852.90625000	39.58203888	Mirror3Ra_Left-1
272334	-0.044219	9.76566315	-1 409.61328125	80.41463470	Mirror3Ra_Left-1
272335	-0.035231	9.76566315	-1 315.76452637	69.03398895	Mirror3Ra_Left-1
272336	-0.037502	19.53129959	-1 339.49133301	71.84201813	Mirror3Ra_Left-1
272337	0.116295	29.29687500	1 098.49865723	62.63915634	Mirror3Ra_Left-1
272338	0.117929	9.76565742	1 116.16040039	64.45201111	Mirror3Ra_Left-1
272339	0.089821	9.76565838	748.71673584	31.36630821	Mirror3Ra_Left-1
272340	0.090866	29.29687309	765.15972900	32.64067078	Mirror3Ra_Left-1
272341	0.044889	9.76566029	-263.60247803	0.80730480	Mirror3Ra_Left-1
272342	0.138205	14.64845753	1 317.26428223	87.39424133	Mirror3Ra_Left-1
272343	0.300869	40.44200897	2 489.06445313	287.84936523	Mirror3Ra_Left-1
272344	0.299674	13.48070526	2 481.38305664	286.09567261	Mirror3Ra_Left-1
272345	-0.051804	78.12500000	-1 488.19409180	90.98003387	Mirror3Ra_Left-1
272346	-0.047818	78.12500000	-1 446.72656250	85.50260162	Mirror3Ra_Left-1
272347	0.149466	9.76565838	1 416.51660156	99.95625305	Mirror3Ra_Left-1
272348	0.151379	29.29687309	1 432.50646973	102.09669495	Mirror3Ra_Left-1
272349	0.141408	34.17965698	1 346.63977051	91.07682037	Mirror3Ra_Left-1
272350	-0.086020	92.77347565	-1 858.21972656	148.03836060	Mirror3Ra_Left-1
272351	-0.090070	131.83598328	-1 902.93701172	156.41970825	Mirror3Ra_Left-1
272352	-0.090551	170.89846802	-1 905.82080078	157.61512756	Mirror3Ra_Left-1
272353	-0.085845	209.96090698	-1 847.51489258	148.21830750	Mirror3Ra_Left-1
272354	0.321659	181.29928589	2 618.05908203	318.35723877	Mirror3Ra_Left-1
272355	0.328304	233.84242249	2 658.12158203	328.71011353	Mirror3Ra_Left-1
272356	-0.120136	1 325.18029785	-2 218.29418945	320.21191406	Mirror3Ra_Left-1
272357	-0.049928	4.88282967	-1 469.31201172	88.12199402	Mirror3Ra_Left-1
272358	-0.130119	121.31931305	-2 439.33715820	268.29592896	Mirror3Ra_Left-1
272359	0.056811	9.76566887	32.41220474	0.33942294	Mirror3Ra_Left-1
272360	0.057705	19.53130722	55.41230011	0.64886469	Mirror3Ra_Left-1
272361	-0.006010	2 249.91723633	-801.82879639	300.03317261	Mirror3Ra_Left-1
272362	0.073235	390.62503052	449.22549438	20.89860725	Mirror3Ra_Left-1
272363	0.073604	351.56250000	457.53872681	19.79126740	Mirror3Ra_Left-1
272364	0.270828	73.45388794	2 291.51904297	246.33648682	Mirror3Ra_Left-1
272365	-0.098320	29.29689217	-2 006.07226563	174.47526550	Mirror3Ra_Left-1
272366	-0.096719	9.76567554	-1 986.58166504	170.74926758	Mirror3Ra_Left-1
272367	0.269942	26.96141815	2 285.85400391	244.95437622	Mirror3Ra_Left-1
272368	0.010470	48.82809067	-822.55688477	23.88776588	Mirror3Ra_Left-1
272369	0.109500	156.25000000	1 022.57574463	56.18712616	Mirror3Ra_Left-1
272370	0.251109	9.93809414	2 158.18896484	219.73416138	Mirror3Ra_Left-1
272371	0.247633	23.07389069	2 134.29736328	215.19056702	Mirror3Ra_Left-1
272372	-0.118515	16.24876976	-2 271.99829102	228.95655823	Mirror3Ra_Left-1
272373	-0.119285	16.24876404	-2 282.76220703	231.33352661	Mirror3Ra_Left-1
272374	0.077116	410.15625000	533.98883057	26.11966133	Mirror3Ra_Left-1
272375	0.071514	136.71881104	409.38687134	12.05107307	Mirror3Ra_Left-1
272376	0.073953	97.65629578	461.64297485	14.04668713	Mirror3Ra_Left-1
272377	0.049417	9.76575184	-154.16415405	-0.29091996	Mirror3Ra_Left-1
272378	-0.119610	46.57901001	-2 286.91259766	232.36553955	Mirror3Ra_Left-1
272379	0.048033	58.59383774	-189.73063660	0.12400142	Mirror3Ra_Left-1
272380	0.314595	134.80668640	2 575.02661133	307.81625366	Mirror3Ra_Left-1
272381	0.312871	80.88399506	2 565.75585938	305.14373779	Mirror3Ra_Left-1
272382	-0.094379	29.29687119	-1 958.15881348	165.49960327	Mirror3Ra_Left-1
272383	-0.093047	9.76565552	-1 942.32409668	162.54525757	Mirror3Ra_Left-1
272384	0.146052	9.76562977	1 387.50354004	96.19731903	Mirror3Ra_Left-1
272385	0.062900	19.53129005	190.42926025	3.32733941	Mirror3Ra_Left-1
272386	-0.131531	17.33227539	-2 462.84741211	273.11288452	Mirror3Ra_Left-1
272387	0.110806	9.76563072	1 035.67919922	56.22627640	Mirror3Ra_Left-1
272388	0.014934	9.76563072	-766.75592041	20.14288139	Mirror3Ra_Left-1
272389	0.104099	9.76562977	952.52551270	48.30245972	Mirror3Ra_Left-1
272390	0.107234	9.76562977	992.41766357	52.03076935	Mirror3Ra_Left-1
272391	0.228946	19.53128815	2 004.31799316	191.16751099	Mirror3Ra_Left-1
272392	0.290909	13.48068237	2 424.30029297	273.75326538	Mirror3Ra_Left-1
272393	0.338139	13.48068047	2 730.15258789	342.99771118	Mirror3Ra_Left-1
272394	-0.116525	1 573.88562012	-2 208.60449219	360.45523071	Mirror3Ra_Left-1
272395	0.039835	2 148.43750000	-145.47917175	246.28579712	Mirror3Ra_Left-1
272396	0.278432	80.19423676	2 342.00927734	256.74215698	Mirror3Ra_Left-1
272397	-0.104558	101.98933411	-2 082.82983398	189.94241333	Mirror3Ra_Left-1
272398	-0.049320	24.41404915	-1 462.97253418	87.31774902	Mirror3Ra_Left-1
272399	0.317509	562.14239502	2 561.12768555	319.50894165	Mirror3Ra_Left-1
272400	0.041570	29.29687691	-336.57437134	2.18963552	Mirror3Ra_Left-1
272401	0.101493	9.76566410	918.02630615	45.18702316	Mirror3Ra_Left-1
272402	0.044158	9.76567936	-280.29455566	1.07101762	Mirror3Ra_Left-1
272403	0.047657	9.76567268	-197.90464783	0.01700472	Mirror3Ra_Left-1
272404	0.319822	474.64465332	2 584.31201172	320.22799683	Mirror3Ra_Left-1
272405	0.063059	58.59370041	197.46960449	3.67180204	Mirror3Ra_Left-1
272406	0.293748	879.17413330	2 377.48535156	302.42974854	Mirror3Ra_Left-1
272407	0.299955	437.98706055	2 460.04614258	291.00741577	Mirror3Ra_Left-1
272408	-0.114358	1 356.29528809	-2 135.43701172	307.27044678	Mirror3Ra_Left-1
272409	0.328645	1 016.32165527	2 588.89843750	361.48669434	Mirror3Ra_Left-1
272410	-0.002506	2 226.80566406	-747.98291016	290.31893921	Mirror3Ra_Left-1
272411	0.310452	26.96140862	2 551.16894531	301.57424927	Mirror3Ra_Left-1
272412	0.127474	9.76566029	1 214.65454102	75.26123810	Mirror3Ra_Left-1
272413	0.114697	205.07809448	1 082.62084961	63.10839844	Mirror3Ra_Left-1
272414	0.093858	332.03125000	821.45019531	42.68831253	Mirror3Ra_Left-1
272415	-0.106068	169.24864197	-2 098.51416016	194.13146973	Mirror3Ra_Left-1
272416	0.021102	117.18755341	-682.83325195	16.00099754	Mirror3Ra_Left-1
272417	-0.003406	2 333.90625000	-782.59301758	319.79101563	Mirror3Ra_Left-1
272418	-0.022854	19.53130341	-1 186.80639648	54.87441635	Mirror3Ra_Left-1
272419	-0.051586	58.59370041	-1 486.42919922	90.59303284	Mirror3Ra_Left-1
272420	-0.105379	660.18212891	-2 037.43505859	205.68640137	Mirror3Ra_Left-1
272421	0.279291	40.44203186	2 347.91552734	257.72747803	Mirror3Ra_Left-1
272422	0.315127	40.44200897	2 581.21777344	308.39535522	Mirror3Ra_Left-1
272423	-0.107028	816.43212891	-2 037.43505859	219.06248474	Mirror3Ra_Left-1
272424	0.310430	40.44202805	2 550.84790039	301.54751587	Mirror3Ra_Left-1
272425	0.315187	13.48071289	2 581.85375977	308.46725464	Mirror3Ra_Left-1
272426	-0.138537	51.99670792	-2 572.61596680	300.60968018	Mirror3Ra_Left-1
272427	-0.105224	62.92677689	-2 092.88330078	191.57089233	Mirror3Ra_Left-1
272428	0.058862	19.53129768	85.32164764	1.10229719	Mirror3Ra_Left-1
272429	0.093234	19.53129959	800.95550537	35.38439941	Mirror3Ra_Left-1
272430	0.128293	19.53129578	1 222.72937012	76.19816589	Mirror3Ra_Left-1
272431	-0.026253	19.53131104	-1 221.92370605	58.56808853	Mirror3Ra_Left-1
272432	-0.035561	78.12500000	-1 318.90588379	69.73565674	Mirror3Ra_Left-1
272433	0.044373	2 070.31250000	-73.55712891	227.93878174	Mirror3Ra_Left-1
272434	0.286268	759.39337158	2 340.98339844	285.02709961	Mirror3Ra_Left-1
272435	0.091197	19.53129959	770.17132568	32.99702072	Mirror3Ra_Left-1
272436	0.132006	19.53129959	1 258.75463867	80.37969208	Mirror3Ra_Left-1
272437	0.230434	9.76563740	2 014.78674316	193.03596497	Mirror3Ra_Left-1
272438	0.089361	19.53130341	741.60186768	30.85392380	Mirror3Ra_Left-1
272439	-0.089833	1 636.52990723	-1 856.92419434	301.38165283	Mirror3Ra_Left-1
272440	0.011741	39.06251907	-806.80584717	22.78867722	Mirror3Ra_Left-1
272441	0.226567	9.76563644	1 987.63098145	188.17062378	Mirror3Ra_Left-1
272442	0.152230	19.53130150	1 439.45568848	102.99246216	Mirror3Ra_Left-1
272443	-0.115150	97.59009552	-2 223.85083008	219.02993774	Mirror3Ra_Left-1
272444	0.266635	86.24479675	2 263.22583008	240.72792053	Mirror3Ra_Left-1
272445	0.050884	1 992.18750000	18.69380569	210.87290955	Mirror3Ra_Left-1
272446	-0.095772	9.76568604	-1 975.08728027	168.59768677	Mirror3Ra_Left-1
272447	0.328303	154.33796692	2 662.04638672	328.09115601	Mirror3Ra_Left-1
272448	0.301454	13.48071003	2 492.94384766	288.62777710	Mirror3Ra_Left-1
272449	0.039976	19.53131294	-369.15393066	2.92138696	Mirror3Ra_Left-1
272450	0.044431	19.53132057	-274.35958862	0.98960966	Mirror3Ra_Left-1
272451	0.022574	273.43746948	-647.57958984	17.45751190	Mirror3Ra_Left-1
272452	0.334493	208.26062012	2 699.54345703	337.86880493	Mirror3Ra_Left-1
272453	0.050906	1 914.06250000	30.38413239	194.66291809	Mirror3Ra_Left-1
272454	0.295861	205.84646606	2 451.57324219	281.72079468	Mirror3Ra_Left-1
272455	0.148155	19.53129768	1 405.48193359	98.53289032	Mirror3Ra_Left-1
272456	-0.118022	57.44467163	-2 264.52636719	227.49244690	Mirror3Ra_Left-1
272457	0.289271	153.30334473	2 411.51098633	272.18814087	Mirror3Ra_Left-1
272458	-0.118524	95.38995361	-2 270.29931641	229.10081482	Mirror3Ra_Left-1
272459	-0.133364	86.65946198	-2 490.47265625	280.28912354	Mirror3Ra_Left-1
272460	0.078777	390.62503052	567.78540039	27.23692894	Mirror3Ra_Left-1
272461	0.161735	117.18751526	1 513.75280762	113.75765228	Mirror3Ra_Left-1
272462	-0.087119	146.48439026	-1 867.66687012	150.42147827	Mirror3Ra_Left-1
272463	0.009827	166.01564026	-828.56878662	25.67044067	Mirror3Ra_Left-1
272464	0.282973	13.48073196	2 372.36572266	262.75579834	Mirror3Ra_Left-1
272465	0.111265	34.17965698	1 041.45947266	56.85387802	Mirror3Ra_Left-1
272466	0.046904	19.53132057	-216.47270203	0.21565165	Mirror3Ra_Left-1
272467	0.042797	19.53132057	-310.57708740	1.63003075	Mirror3Ra_Left-1
272468	-0.044633	19.53129959	-1 413.92309570	80.97505188	Mirror3Ra_Left-1
272469	-0.034752	19.53129959	-1 310.75183105	68.46742249	Mirror3Ra_Left-1
272470	0.118776	9.76566315	1 125.27575684	65.41809082	Mirror3Ra_Left-1
272471	-0.129342	43.33062363	-2 429.21118164	265.11285400	Mirror3Ra_Left-1
272472	-0.031086	117.18751526	-1 271.37158203	64.72354126	Mirror3Ra_Left-1
272473	-0.070884	9.76568413	-1 691.89025879	120.16219330	Mirror3Ra_Left-1
272474	-0.001968	19.53130341	-968.20214844	34.64744186	Mirror3Ra_Left-1
272475	0.310091	80.88399506	2 547.78906250	301.10629272	Mirror3Ra_Left-1
272476	-0.001623	9.76567078	-964.29467773	34.31312180	Mirror3Ra_Left-1
272477	0.315655	80.88399506	2 583.72241211	309.20764160	Mirror3Ra_Left-1
272478	0.049012	58.59383774	-165.22770691	-0.05186060	Mirror3Ra_Left-1
272479	0.077197	9.76567078	525.48278809	16.89974213	Mirror3Ra_Left-1
272480	0.095519	29.29687309	834.51525879	38.10384369	Mirror3Ra_Left-1
272481	0.274697	125.99709320	2 316.41650391	251.93977356	Mirror3Ra_Left-1
272482	0.129501	136.71881104	1 235.91943359	78.65158081	Mirror3Ra_Left-1
272483	0.126950	97.65629578	1 210.77014160	75.30190277	Mirror3Ra_Left-1
272484	-0.097609	97.65629578	-1 995.41882324	172.95878601	Mirror3Ra_Left-1
272485	-0.094815	136.71881104	-1 959.20031738	166.72012329	Mirror3Ra_Left-1
272486	0.244307	84.86534882	2 111.07104492	211.13179016	Mirror3Ra_Left-1
272487	0.250212	98.34596252	2 151.81323242	218.99101257	Mirror3Ra_Left-1
272488	-0.081600	29.29687691	-1 809.90478516	139.32986450	Mirror3Ra_Left-1
272489	-0.082511	9.76566219	-1 820.22985840	141.03096008	Mirror3Ra_Left-1
272490	0.115254	29.29686928	1 087.01538086	61.44917679	Mirror3Ra_Left-1
272491	0.116045	9.76565266	1 095.56237793	62.29472351	Mirror3Ra_Left-1
272492	-0.014100	29.29688072	-1 097.26452637	46.04198837	Mirror3Ra_Left-1
272493	-0.012692	9.76566792	-1 082.58630371	44.62393570	Mirror3Ra_Left-1
272494	0.119689	29.29687309	1 135.13671875	66.51015472	Mirror3Ra_Left-1
272495	0.120920	9.76565742	1 148.06225586	67.86373901	Mirror3Ra_Left-1
272496	0.060253	29.29686928	121.61293793	1.78470349	Mirror3Ra_Left-1
272497	0.060016	9.76565266	115.06420898	1.61722457	Mirror3Ra_Left-1
272498	0.189443	9.76565456	1 721.42333984	143.69364929	Mirror3Ra_Left-1
272499	0.191066	29.29687119	1 733.26953125	145.58702087	Mirror3Ra_Left-1
272500	0.187733	9.76565647	1 708.92175293	141.74877930	Mirror3Ra_Left-1
272501	0.185936	29.29687309	1 695.76452637	139.75445557	Mirror3Ra_Left-1
272502	0.003588	9.76566029	-904.46868896	29.62159157	Mirror3Ra_Left-1
272503	0.002665	29.29687500	-915.38269043	30.49322128	Mirror3Ra_Left-1
272504	0.087555	136.71881104	715.82409668	29.92783737	Mirror3Ra_Left-1
272505	0.085462	97.65629578	679.16015625	26.88779068	Mirror3Ra_Left-1
272506	-0.030145	29.29687500	-1 262.52087402	63.01971436	Mirror3Ra_Left-1
272507	-0.031119	9.76566029	-1 272.72460938	64.11567688	Mirror3Ra_Left-1
272508	0.038275	9.76565361	-402.64907837	3.78691149	Mirror3Ra_Left-1
272509	0.037996	29.29686928	-408.23870850	3.98499203	Mirror3Ra_Left-1
272510	0.035607	29.29687309	-453.74194336	5.37208176	Mirror3Ra_Left-1
272511	0.035088	9.76565742	-463.23284912	5.64463329	Mirror3Ra_Left-1
272512	0.070441	29.29687119	379.67492676	9.81924725	Mirror3Ra_Left-1
272513	0.069721	29.29687119	362.50421143	9.10276794	Mirror3Ra_Left-1
272514	0.070147	9.76565552	372.37854004	9.47176075	Mirror3Ra_Left-1
272515	-0.017639	29.29687881	-1 133.35754395	49.51652527	Mirror3Ra_Left-1
272516	-0.016409	9.76566410	-1 120.72607422	48.24359131	Mirror3Ra_Left-1
272517	0.068713	9.76565552	337.62780762	8.07061386	Mirror3Ra_Left-1
272518	0.071254	29.29687500	398.62030029	10.63968754	Mirror3Ra_Left-1
272519	0.071852	9.76566029	412.04385376	11.20014286	Mirror3Ra_Left-1
272520	-0.127470	1 382.08117676	-2 339.10620117	356.74270630	Mirror3Ra_Left-1
272521	-0.127016	1 451.03540039	-2 341.38769531	368.84295654	Mirror3Ra_Left-1
272522	-0.114347	57.46179962	-2 214.33300781	216.62808228	Mirror3Ra_Left-1
272523	-0.116220	42.26358032	-2 240.07055664	222.07403564	Mirror3Ra_Left-1
272524	0.330807	20.22103882	2 682.56396484	331.73229980	Mirror3Ra_Left-1
272525	0.328659	6.74034739	2 669.00463867	328.53509521	Mirror3Ra_Left-1
272526	0.159013	9.76565361	1 493.78259277	110.30902863	Mirror3Ra_Left-1
272527	0.157669	29.29686928	1 483.21923828	108.90307617	Mirror3Ra_Left-1
272528	-0.045462	39.06244278	-1 422.54382324	82.13385773	Mirror3Ra_Left-1
272529	-0.048097	39.06244278	-1 450.13500977	85.68900299	Mirror3Ra_Left-1
272530	0.108267	361.32815552	1 007.72607422	60.19737244	Mirror3Ra_Left-1
272531	0.104886	302.73443604	967.66418457	54.40791321	Mirror3Ra_Left-1
272532	0.065628	29.29687119	261.27395630	5.40419579	Mirror3Ra_Left-1
272533	0.066033	9.76565552	270.91903687	5.67776966	Mirror3Ra_Left-1
272534	-0.068280	29.29687500	-1 663.48303223	115.82524872	Mirror3Ra_Left-1
272535	-0.069068	9.76565933	-1 672.10607910	117.10248566	Mirror3Ra_Left-1
272536	-0.004630	24.41408348	-997.48101807	37.09420013	Mirror3Ra_Left-1
272537	-0.006918	34.17965698	-1 022.13549805	39.24146271	Mirror3Ra_Left-1
272538	0.160719	97.65625763	1 506.34558105	112.51847839	Mirror3Ra_Left-1
272539	-0.139927	8.66615105	-2 594.78002930	306.15206909	Mirror3Ra_Left-1
272540	-0.140680	25.99838066	-2 606.88818359	309.32684326	Mirror3Ra_Left-1
